	LGd	Chrna2	LP	LGv	Chrna3	Chrna1
Atmin	26.344791597633147	27.005067625899283	32.81344303797467	56.0930642857143	36.64371250000001	32.198507594936714
Mapk8ip2	100.82416019801973	87.2865263598326	107.316585106383	75.62572	79.60499375000002	79.75752180451126
Mapk7	20.35054230769231	39.40396379310346	28.877081481481483	18.1281	37.46082222222222	30.382994999999994
Zfp184	21.103984482758623	42.52273793103448	22.166616666666666	36.2087	20.37375	50.1652
Rasgrp1	1161.1963622529624	18.214532608695652	587.4848358288766	350.59237333333334	0.53915	3.9260166666666674
Ddx10	38.42824783549783	54.269790452261304	45.55788301886794	46.77954166666666	44.84977999999999	45.6238676767677
Ezh1	41.527802010582015	82.319742081448	49.891453932584255	56.75909999999999	84.98836976744184	80.43331230769235
Slfn5	0.7265511111111113	0.8934999999999998	0.5731	0.5926	0.5841222222222222	0.6755625000000001
Cdcp1	0.588	0.5481	143.64726666666664	0.0	0.0	0.0
Cc2d1b	18.92414297752808	27.270065972222216	18.90779009009009	27.32385	32.37474814814815	35.52579871794871
Pms2	27.133823086734687	56.85239711538462	35.250868571428576	35.29664	51.77619714285714	55.84294999999997
Exoc6	32.53584974424551	57.59344842767297	50.53643691275169	70.34517692307692	49.483460869565214	47.743143478260876
Zfp711	27.703204641350258	52.457949664429506	21.22567719298245	27.2434625	48.94155185185186	52.53746781609198
Top1	136.4851326409493	150.1243845238095	142.90656217616572	149.52596666666665	149.21032592592596	130.91615664335663
Zfr2	34.987677896995685	47.84607010869564	36.38002073170732	36.035941666666666	71.50476216216217	54.86418695652174
Tsr1	31.14144388646285	36.769889795918374	29.027788961038958	29.139046153846152	37.10518	34.072273195876285
Clcn4-2	308.5704821146247	232.329587250996	248.8902562499998	243.05218666666667	194.7524442307692	219.98692291666677
Sema3d	14.596816666666669	23.37945	0.5512	0.0	0.0	16.5695
Pcsk7	23.864357004160876	20.89750603448275	21.280988785046727	33.39612857142857	40.81302777777777	25.48042
Depdc1a	0.6508499999999999	0.6789	0.0	0.0	0.0	0.0
Dpp10	209.76641017786565	36.00409636363637	157.86525555555556	121.80087333333333	46.7927375	29.889757142857142
Smurf1	21.09202987197724	21.075266666666664	26.13306146788992	35.96615	38.840983333333334	21.871108888888887
Tle3	9.386457768052516	16.622882456140353	9.417290909090907	16.70854	12.477653846153846	16.543675000000004
Dgcr8	25.08755761421321	36.13468214285713	27.064311666666665	31.139444444444443	51.01893749999999	31.757082795698945
Ufl1	60.64065887265145	109.5884083333332	61.711384883720925	74.7020875	101.82863023255815	117.02864843749997
Bcar3	6.168633333333333	23.968427586206897	33.617655319148945	29.919716666666663	46.7087	33.79261666666666
Spata20	17.52665357142857	15.734533333333333	17.00385	0.0	0.0	11.0241
Ext1	14.87527142857143	18.13022531645569	27.144574193548387	42.85758	33.965715384615386	17.159715384615378
Pik3ap1	21.60668400000001	47.817883333333334	27.246783673469377	0.0	0.0	51.575630000000004
Sema3a	0.6055999999999999	27.917939999999998	0.99032	61.84511538461538	33.41306666666667	26.3480090909091
Il12rb2	22.485774012738833	25.85776783216783	16.09627663551402	14.795737499999998	25.128739130434784	25.86710222222223
Cul2	125.95467205588814	144.73635666666675	160.17589037433152	145.57071333333334	153.78937755102038	142.70224632352932
Orc1	9.89275223880597	10.09625	13.655021428571425	3.1946	31.2519625	13.195163888888892
Ddx20	27.098330138888898	36.59778652482268	37.67086466165412	47.405563636363645	70.31912758620687	44.748570000000015
Nfe2l1	78.17913303659746	63.1233369047619	63.25913979057592	65.06465999999999	65.220972	69.71843239436622
Cep85l	11.287485856079394	13.830264788732395	26.088981481481483	23.418479999999995	35.928850000000004	15.617712500000001
Cmip	69.36675395256917	67.00317068273094	73.48407999999999	141.64923333333337	82.7866307692308	52.6655915492958
Pde10a	136.03561808300387	104.53065672268897	118.16681526315799	118.34006666666666	74.35232142857144	102.00628201438845
Arhgap44	100.46912974308297	69.30687459677414	76.37598571428568	68.4233	79.25002799999997	63.46254295774649
Ikbkb	41.186432314410496	43.550776595744686	39.635359310344846	53.53524615384617	40.90618857142858	54.81972761904761
Exo1	18.35014	34.379850000000005	5.8045	0.0	6.8903	0.0
Cpt1c	80.27871116650046	171.64963080000018	115.35893936170213	56.61686666666667	202.56953773584905	171.96697972027974
Kazn	18.547544992526156	19.773810294117652	16.592424299065435	28.783042857142856	22.045346666666667	25.052305882352943
Ercc2	7.28995451761103	10.808846456692915	7.943847058823528	10.358616666666668	8.692679166666668	12.726192424242427
Noc3l	16.60578598351001	21.55772365591399	19.963274305555547	22.504345454545454	27.153443333333335	24.982542708333344
Itgb7	5.953218518518519	6.7274777777777786	12.678075	0.0	2.051	27.924033333333337
Dnajc16	20.844797836166922	31.682773636363635	21.014979220779225	5.393650000000001	42.5724125	40.11125254237289
Rfx3	23.047889676425278	33.76243539823008	27.947930894308953	40.92861818181818	33.966478571428574	23.861784444444446
Trim46	29.08270373532551	30.07734191919193	34.94919689440994	39.03397333333333	39.980358536585356	36.81212972972972
Ecel1	0.7286	25.331729032258067	0.0	2.4391	83.0842	5.92835
Prkg2	52.485144855967064	18.54228095238095	74.07833749999998	79.28786	27.914533333333335	13.2668
Nr3c1	223.57754209486168	62.662474881516566	174.87064974093258	113.75168000000001	60.56668837209301	53.70929134615383
Arhgap10	3.4983838235294114	3.580016666666667	2.5783	11.79346	0.0	11.1483
Satb1	24.109462627986346	15.982161111111113	25.282278378378386	212.5635066666667	21.184784615384615	21.0235380952381
Tbc1d5	22.61219378531075	31.61830740740739	20.61887663551401	30.155775000000002	26.286284374999994	33.16116511627907
Flt3	74.80811802788847	22.652537583892627	48.524544642857144	35.03885	23.814899999999998	21.950049999999994
Cul5	62.105509281437065	88.06507550200809	60.12618795811516	82.95184666666667	100.29283653846151	107.06681958041955
Vsig10l	10.20339268292683	20.732192857142852	14.602120000000003	30.5216	15.761766666666666	36.97894285714287
Eps15l1	50.13312998986825	52.35665242290748	40.31248728323702	50.554775	47.09202954545456	59.61666259541983
Pfkl	121.99783154761901	127.48321191489357	171.3925947916667	177.01994	181.62013749999994	181.11712424242424
Gsn	14.0586779661017	31.603899999999992	28.833652941176467	0.5423	0.0	10.625457142857144
Mfn2	153.85599140316208	109.93016068376069	121.26048342245987	50.45710714285715	126.09972083333336	154.54386249999996
Slc30a5	39.206345270270276	31.933616901408442	50.16429810126582	65.68022500000001	68.46739696969698	29.412451851851856
Zw10	39.52475059588298	51.83199218750001	44.30047181208053	32.95216	64.55429285714285	51.75033921568625
Smurf2	25.134472166427543	34.606702739726025	22.670957575757573	23.4157125	26.499464285714282	23.289403225806453
Slc26a9	0.0	0.0	0.0	0.0	0.0	0.0
Igdcc3	11.811948837209298	20.023126829268296	15.944083333333333	0.0	29.332788888888885	22.15053684210526
Snrk	93.00713853028789	97.74413760330579	112.00417187499998	39.09180833333333	126.66387000000003	92.10457461538459
Zfp61	32.710543213296404	50.02532031249999	37.03661869918698	47.52487777777778	52.011028571428575	52.24373928571431
Fgfr4	1.4848851851851859	0.72225	2.6823	0.0	1.2111	0.7518333333333334
Chpf2	19.567284625000017	21.351285950413228	23.369999122807027	26.122855555555557	15.979771428571427	20.15191607142857
Prkrir	44.14762975295379	41.05617426900584	53.65412816091951	63.256815384615386	74.62425897435895	40.011254255319145
Anapc5	134.51763471810094	247.3579075697212	167.78826910994763	178.0900266666667	268.27112777777774	228.57730780141847
Lrrc8e	0.5910666666666667	22.6647	17.026500000000002	0.0	0.0	3.6263
Usp10	50.754972494887575	79.99796553191486	65.1826206521739	49.21774166666666	94.5926695652174	88.3543223880597
Vezt	81.90964467661689	79.21836206896552	79.7707818181818	91.06645	66.78077234042554	73.1082969230769
Kcnc3	34.15388097125865	9.874724083769635	14.885685889570551	23.24947272727273	14.779937499999996	11.47128387096774
Klhl5	42.379059686450205	83.93856018518512	27.427608080808085	42.359825	95.33803829787234	85.88346875000002
Mfsd6	69.19710793489314	57.88273627906975	71.75415133689839	98.68143571428573	87.41199999999995	57.98814655172414
Pfkm	321.59909535573104	310.0046492063488	254.46189170984454	246.469	333.4173962962962	348.8328301369862
Ptpn12	31.45049645909647	25.0800935483871	31.711666929133866	32.270408333333336	14.305099999999996	21.173433333333335
Akap3	3.6956	13.110499999999998	8.130466666666667	2.6288	7.50886	26.322840000000003
Macc1	0.3493	0.0	16.5301	1.7261	0.0	0.0
Mgat5	157.41720217606337	30.603332710280384	93.46837010869572	40.6154	36.76574285714286	36.913570833333345
Ppp6r1	33.87725762004178	27.332134554973816	35.01186583850932	87.96444999999997	56.52294883720931	36.73375257731959
Dmtf1	87.4988005076142	137.6922410788382	97.137284180791	138.11605384615385	135.57743200000004	120.27960151515148
Cald1	16.55021208333333	20.65018979591836	11.409263636363637	0.7867	25.8719	32.967328571428574
Zfp287	23.021407460035512	41.26623600000002	23.553524999999993	15.664774999999999	44.82971875	40.893025000000016
Adam10	42.27750528052807	45.76810201005026	52.30393536585367	37.50805454545455	44.94419500000001	49.740712
Zfp712	24.354277182235816	40.580996124031	24.461221052631586	11.450877777777777	41.27403913043479	44.54048133333333
Plekhh3	7.753392702169626	9.962695121951219	14.473732835820895	2.82605	21.218236363636365	10.801123809523808
Strn	29.574620299145327	24.052702040816335	27.030837654320997	32.578692857142855	20.960000000000004	32.26855660377358
Tbl3	50.97470694288919	69.0162038461538	47.52244645161292	46.0611	67.54301999999997	69.51465648148145
Sema3c	0.9215666666666666	43.28776666666666	51.0376	0.0	0.0	44.168350000000004
Tgs1	51.17284114636638	88.6115385892116	58.40052921348316	60.824549999999995	84.40536470588235	86.89096044776117
Trim67	22.53360801886793	27.801421428571434	19.253128333333333	0.0	7.106624999999999	17.74930277777778
Trpc4ap	88.28245563241097	109.79781707317068	114.44764473684214	114.77390666666666	192.0476346153847	130.43025999999998
Vps51	71.5896482269504	97.65528660714288	70.1820488764045	67.49768461538461	101.69739019607849	108.72580610687022
Plcd3	13.093404285714275	21.30517027027027	12.853062068965517	19.41665	26.003486666666664	24.645043939393936
Ampd3	30.07121476510068	28.462076415094334	26.79143245614035	3.500175	24.747984210526315	40.525280952380946
Cul4a	57.502402980472716	75.85771627906978	62.25583312883439	63.83232857142858	86.0546	88.70585528455283
Cdh3	0.0	0.635	0.0	0.0	0.0	0.8317
H6pd	10.630346917808229	15.688577777777775	13.964013043478259	24.05265	3.7689999999999997	16.20699375
L3mbtl1	10.32986393442623	13.75511219512195	16.8643	34.6463	31.414475000000003	23.921946153846154
App	1338.8015414031613	509.95518492063474	1290.7492440414514	1033.7312066666666	479.1984999999999	373.00213356164386
Loxl3	1.884974789915965	2.34683846153846	1.4224318181818179	1.486325	2.2751566666666663	2.2890493670886083
Vill	22.2837	19.7506	28.42225	16.07295	0.0	0.0
Sel1l	189.93393033596823	148.3483191235061	161.8245746113989	144.07677999999999	158.04869433962267	160.75878156028364
Mcm8	20.78889933920704	33.528851764705884	20.307951428571425	7.77346	34.98830666666666	40.290485000000004
Tfr2	19.14073343195266	43.6138056451613	20.548863265306128	18.8807	46.522379166666674	44.59669838709678
Arhgef38	0.0	0.0	0.0	0.0	0.0	0.0
Csf3r	1.5814642857142858	0.0	0.6202	0.0	0.0	2.3145
Simc1	24.729098042414346	51.730993630573245	28.031130612244887	51.877399999999994	56.103793548387095	58.8415775280899
Lrp3	48.02973048780487	36.52047499999999	47.71018313253011	50.43529999999999	74.1926465116279	36.314630000000015
Cdh5	0.0	0.0	0.0	0.0	0.0	0.0
Lin54	21.82973244444445	31.34056029411764	20.668667605633807	17.0512	40.7723	39.279208108108115
Gpld1	13.22160408805031	18.5304625	17.22419347826087	0.0	41.29430000000001	32.35098055555556
Braf	172.25961116600766	194.80294302788838	140.02433419689117	132.7206666666667	145.71043703703708	177.33617708333333
Dcbld2	19.40149419953595	60.203285416666695	27.32103333333334	47.11466	67.05160499999997	38.107500934579434
Pank4	57.48254632885209	69.15801601941747	58.224930588235296	55.034849999999985	84.50937142857144	83.12547364341083
Prox1	91.84876696517418	0.49215	75.10546013071898	0.0	0.0	0.7715666666666667
Ppp1r21	49.6678913491246	43.72507587939698	42.034686033519534	52.16678666666666	38.74361515151515	41.4717756302521
Klhl1	0.9307666666666666	44.5755052631579	0.5714	0.5423	0.0	79.7638
Fam160b1	34.01456375291374	31.992322834645673	29.377617692307684	27.266011111111112	33.99528275862069	32.26369367088606
Stat1	21.31294870283017	41.26304615384612	20.240251937984493	28.482699999999998	26.028726315789473	40.09220588235294
Slc7a14	46.639907064017684	90.82821021276594	38.49058484848487	37.73702857142858	67.24344750000002	90.03784516129038
Tmc1	5.9254	0.0	0.0	0.0	0.0	0.0
Yme1l1	67.53610594059406	78.06559878542508	71.17491263157896	65.96879333333332	67.09566999999998	78.65209714285716
Sema3g	8.7323625	0.0	13.266642857142857	0.0	0.0	0.0
Ccdc87	10.953167741935484	27.54827142857143	24.072141666666667	0.0	10.63386	31.39651538461538
Mid2	36.45858866930177	50.685072807017555	34.07706146788989	29.44374	49.62536500000001	60.48138085106383
Chuk	55.89942449186991	82.10896737288137	97.49734361702126	183.13047142857144	151.37380784313723	77.27223382352945
Rgl1	27.854129776021043	63.41755925925926	39.80424206349207	147.4011	103.3300711111111	75.05348771929823
Plekhm3	49.232517747077615	38.89327650602406	44.45178200000003	41.82127500000001	28.675730000000005	44.36996406249998
Tlk2	47.84160071721306	47.942283173076945	51.794687573964474	34.66134	40.799054999999996	46.37309999999999
Eps8	66.98240245649956	29.491659523809524	71.32109651162786	0.0	62.50697368421052	30.219787499999995
Gpam	18.65490264650285	26.144439999999996	23.236128571428566	16.687775	15.139590000000002	32.85367142857143
Trpv6	9.999111340206184	13.66141724137931	11.520523809523809	7.8864	7.691419999999999	14.181085714285713
Ece1	17.086244560943637	19.79190052910052	18.391974336283184	36.21592	15.923949999999998	23.055295505617984
Dpp4	25.988606969696992	30.62312168674698	20.112915624999996	10.681650000000001	33.57150909090909	34.898378048780486
Mtap7d3	0.0	24.18025	0.0	0.0	0.0	0.0
Slc9a4	0.0	0.0	0.0	0.0	0.0	0.0
Iws1	48.356602140672855	58.92453648648653	52.3501417142857	36.55935	53.40968888888889	57.62632213114751
Itgb3	15.281992307692308	0.0	0.0	8.466433333333333	0.0	0.0
Zc3hav1	6.244921621621622	5.488457142857143	2.9631	0.0	1.976	0.7037
Hectd2	13.559802380952366	24.3604752136752	20.27579565217391	20.453485714285712	27.620786666666667	17.91546363636364
Fign	47.7239914760915	43.926783928571446	93.18641851851851	0.0	30.507223076923076	59.06463030303029
Chpf	36.14340061349697	41.75031284403668	60.07450677966104	64.28459166666667	124.36509591836737	51.9097755555556
Patl1	25.879283065512976	25.579482911392407	20.278519354838718	28.17834285714286	22.946842424242426	36.33661630434782
Fam83g	19.7092	8.8316	0.0	0.0	0.0	0.0
Rbsn	40.31973955056178	56.523452083333375	44.935052027027055	48.25151666666667	53.25331935483872	66.70207959183674
Comp	7.049200000000001	5.96805	2.0962	0.0	16.2737	5.671866666666666
Ttc14	229.29767855731214	144.40478639999992	349.70827668393787	392.97648666666674	245.7668814814815	145.9965478571428
Fstl4	100.65393515936273	40.49718831168832	67.12417125	118.55642666666667	24.80217142857143	24.46038
Esf1	104.23326053412481	89.5780640816326	96.60096476683934	73.75666666666666	78.32379999999999	80.19867202797204
Cpeb4	135.79445877106056	82.05784938271603	93.68673404255328	107.45717999999997	64.532125	84.80345692307695
Cog7	63.59787878475794	117.93916638297875	66.96883678160914	94.88946153846155	125.79586170212768	110.17604761904758
Cdh8	85.16123671013045	195.68555911111108	139.482482022472	166.94811333333334	207.61550392156866	197.0426971631206
