	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
PPARG	97.7546	152.3367	170.1903	0.4579	121.4554	43.5595	79.1453	113.1741	65.7438	46.0286	148.8494	46.3678	76.8974	91.4659	0.1937	0.0	51.4217	7.5112	40.468	73.6064	54.7088	80.3781	0.4782	0.0	86.0791	64.6556	0.0	71.8253	1.1049	96.7434	100.6002	73.6193	64.2455	18.2388	118.3174	39.0077	51.4445	143.8781	75.7699	0.0	220.1489	32.9936	110.4201	85.8791	80.5453	1.4808	94.40700000000001	45.5602	34.1216	98.1138	1.1366	104.7556	60.3774	16.2452	62.0321	41.635	57.7229	52.9215	0.4805	166.8868	62.3487	41.8469	48.4717	27.8743	31.9665	55.1321	31.853	71.0028	85.1169	53.6126	52.8274	84.9446	81.4343	32.0925	0.0	10.0397	55.3732	52.3982	99.697	59.6927	92.87799999999999	55.0775	0.0	197.2683	118.2799	22.5684	23.7982	58.923	94.3959	81.1146	6.2514	7.2407	38.6568	75.6266	94.5468	75.5387	137.6368	86.2873	100.2968	0.0	237.9123	0.0	187.6308	52.1387	130.5218	13.7388	37.4253	0.0	102.32700000000001	0.0	91.1121	106.8676	66.4119	50.4759	54.4471	0.0	0.6989	0.3936	116.12200000000001	0.0	101.9306	74.691	2.5488	0.0	129.5958	10.7161	40.1663	0.0	96.5352	84.3233
PRPF19	31.396	31.5726	23.855	55.18	23.2461	27.9181	21.5019	30.3991	23.5231	16.5388	22.4492	26.8416	38.5384	27.6487	32.5681	18.0372	17.3234	22.813000000000002	26.0689	38.8238	26.7038	19.8274	47.3591	24.7893	25.0514	20.2247	0.0	20.4922	28.095	22.5228	25.3713	25.5017	23.3646	25.5338	25.7197	29.526	28.9619	23.2842	23.8693	23.3997	25.2731	27.1632	26.5286	26.333000000000002	27.6707	29.3683	34.9041	16.3781	25.3203	23.8748	36.9831	25.8532	20.4217	15.9416	25.5595	31.6222	29.9156	25.0839	31.3149	35.3687	21.015	21.5099	23.0381	51.8507	34.2678	37.4247	31.0433	30.5689	27.8965	23.2035	18.0416	22.7388	24.642	23.8814	24.9858	27.058000000000003	31.4471	24.1798	31.4373	32.7142	26.6099	22.2064	13.345	24.2115	40.8855	28.2652	21.5278	18.9226	22.732	32.3743	17.5371	46.8612	18.4581	22.930999999999997	29.1032	17.8741	28.0467	10.6483	20.9688	9.0584	43.7986	11.397	27.9523	29.2832	32.3302	33.5785	21.3335	25.3624	25.6642	25.7133	23.2035	27.2945	15.5985	18.7131	44.4495	22.8623	21.4384	21.5417	17.6697	20.5789	24.959	18.9246	27.1705	74.6165	27.9739	21.5764	33.7259	29.8706	38.1585	38.698
RAD18	47.1863	93.5069	92.571	237.22099999999998	79.312	86.6932	84.4181	96.2096	82.0219	132.8115	73.2864	76.7565	102.5235	113.8514	48.2524	41.6958	108.0695	72.4917	85.4736	78.4407	80.1185	65.9579	35.7406	72.666	76.1405	80.514	243.2299	80.3518	96.17399999999999	131.7289	96.008	83.6246	86.6548	63.3609	103.6396	102.4428	50.3398	77.6216	86.762	47.8563	118.2748	65.0791	85.0292	69.7651	91.0026	85.0341	68.4914	76.99600000000001	63.3173	42.2891	71.264	78.5508	80.6971	20.7899	70.4322	53.5764	119.5752	68.1157	6.5249	161.4323	83.8543	64.798	65.5167	83.0536	30.3987	90.0449	102.8046	71.9354	78.6632	108.4712	60.1829	81.51100000000001	69.8032	85.0336	72.0868	105.1236	87.1709	69.7819	87.6057	74.3594	86.3281	90.1695	107.639	106.8782	48.3592	89.414	58.667	85.21600000000001	69.7189	27.0395	115.6622	122.689	77.6165	79.2877	62.1261	88.4585	95.6585	0.0	88.0093	69.3428	212.8126	0.0	86.6092	75.6502	126.1233	75.1223	27.9055	94.205	69.7428	225.2001	82.51100000000001	85.4608	92.26899999999999	104.012	78.492	0.4964	64.2167	75.5649	90.4018	80.4328	81.5649	83.1369	68.4667	0.0	78.1188	100.2432	69.0916	104.2361	58.4776	120.8604
RAG1	0.0	0.0	0.0	0.0	0.0	25.2388	7.4653	16.9542	20.2857	0.0	4.9395	25.2531	35.2358	7.0339	0.0	0.0	2.1077	93.0688	12.8958	0.0	26.8993	18.5812	0.0	0.0	53.856	29.7076	0.0	15.9259	16.7461	0.0	42.0393	93.3729	11.4664	0.0	11.7008	7.0675	14.1782	18.9598	16.984	0.0	0.5608	34.0566	55.729	26.2255	3.8814	51.2245	24.375	4.1233	30.8077	9.3364	0.0	10.3155	21.1761	3.053	7.6152	0.0	52.6259	0.0	0.0	0.0	35.6452	32.1024	112.3076	0.0	19.8575	0.0	6.7943	13.7079	35.1728	38.5544	121.8415	12.3675	16.7788	5.1902	0.0	190.1349	35.0801	6.4188	0.0	54.7489	34.8913	12.4381	0.0	0.0	10.5026	0.0	0.0	24.8958	33.3446	2.452	0.0	0.0	3.2385	18.9258	24.7014	4.3069999999999995	39.0301	0.0	23.8927	0.2607	0.0	0.1329	85.79899999999999	5.6624	16.8319	8.8245	18.5475	19.5766	0.5751	0.0	2.0016	40.9434	42.3561	44.5471	0.0	835.4859	17.3028	0.0	76.2383	0.0	22.7337	17.4495	11.7685	0.0	24.2131	1.0808	7.3967	2.3297	0.0	22.5449
RBBP6	193.7546	209.6705	147.0981	79.4028	194.1454	125.3447	172.1913	152.5377	159.0271	228.8647	209.2946	112.6132	202.5597	212.3936	105.3304	130.0339	147.5832	174.5512	163.2582	93.0856	128.7256	107.0504	188.15599999999998	112.3533	160.7969	140.149	330.9877	111.0439	153.371	139.0193	121.7544	133.4892	222.6135	135.9098	153.7705	187.9818	151.6954	137.5492	161.0506	184.7704	170.0197	192.7579	165.6667	181.1688	138.44899999999998	166.0492	160.0652	154.61700000000002	139.2325	203.47400000000002	204.9426	163.9545	164.3625	232.08599999999998	152.1953	219.4016	162.5993	146.8818	141.1671	187.8158	132.6566	138.2089	188.1629	208.9412	197.6781	188.3926	95.8659	154.6071	199.7818	122.5351	139.1718	176.5692	146.6758	171.2615	198.9492	147.0545	178.275	161.0082	150.1052	156.9612	158.2084	167.8575	146.9343	182.3666	240.4683	164.793	123.1125	172.6986	132.3035	107.6274	188.3715	161.3234	197.3657	132.3894	150.9497	180.6729	172.9366	109.6501	130.3987	113.6533	108.1288	210.0395	92.0425	163.8066	152.5763	112.4589	118.4523	115.1304	124.8275	151.0171	109.5221	177.7399	142.78	179.5768	128.3722	164.0981	106.8715	105.9986	111.645	182.2532	133.9495	143.7971	178.0077	100.6177	150.9329	134.1728	101.8817	134.8543	132.4604	125.7287
RBCK1	76.5564	56.2697	92.4955	41.6804	74.4814	53.9631	61.5821	77.1149	60.2699	69.5488	57.2812	60.2267	85.3346	63.2205	82.1494	59.2783	92.0299	60.6679	62.6023	65.3564	67.5368	57.348	118.1057	41.2416	68.1478	56.8429	149.5	50.4248	71.2025	85.7002	51.3912	74.6521	62.3236	63.8797	86.4687	61.07899999999999	69.889	49.2513	66.3668	61.9052	102.8184	70.012	68.5858	56.597	76.7912	57.9327	70.7416	54.0485	80.8622	57.74	64.3102	84.9448	59.9417	136.3102	83.8696	73.8234	44.581	77.6049	110.7054	45.6509	58.7378	55.9862	57.9453	45.6428	92.62799999999999	97.7034	97.6351	81.8477	61.4164	65.9696	65.1134	69.5124	57.849	57.5077	76.4012	72.5554	61.8868	94.5542	58.0802	100.1139	64.9467	63.7729	59.3431	93.7007	46.1143	108.6425	55.2481	50.5318	78.2587	94.5192	55.1604	58.0015	83.9916	61.9827	71.3272	70.9889	68.2841	116.2202	54.3611	103.0877	169.2786	112.7195	55.7601	59.7093	80.3365	59.7178	64.8376	67.7727	61.9803	114.7068	76.7615	82.8933	53.9263	65.8443	79.8452	96.8272	57.4764	65.501	82.1185	74.6024	79.1726	57.5172	64.6453	222.6412	71.0889	75.6615	81.4604	67.6143	74.7766	63.285
RBX1	135.249	99.7823	94.7802	111.66	111.8725	138.8367	124.0532	118.3707	125.7748	112.6487	131.2567	205.082	118.2259	111.1479	127.7055	150.7749	108.5952	118.1432	93.9059	169.8242	156.7169	173.0407	115.2605	182.8013	114.3473	121.3931	0.6027	146.7586	144.1787	110.8002	199.9939	138.2587	115.6196	126.0246	135.8562	128.1012	124.7096	175.2803	104.3332	115.0341	83.6163	129.9676	108.5846	143.4097	124.4682	147.8129	149.205	104.2594	117.1735	114.2075	131.486	151.096	119.6277	114.9066	135.834	177.2291	124.8995	119.3756	151.8508	156.2977	131.4026	146.5159	143.805	174.1926	136.2528	118.4109	110.7523	124.1797	99.7653	163.75	147.7716	120.4919	115.7131	130.3605	96.4048	119.4512	130.6804	113.6972	174.8555	106.4859	115.2261	115.4774	142.5368	128.9332	154.4058	93.0722	131.1036	129.0258	138.7663	86.3986	143.7144	121.6055	140.1891	139.5322	128.6875	107.5073	109.7164	70.90100000000001	106.3184	119.9951	146.5728	191.13299999999998	143.5182	105.6894	127.4835	93.9117	147.1067	153.8356	129.0326	181.7666	76.6491	138.6089	95.2045	102.0084	141.5529	191.5175	117.5171	126.8602	99.4141	173.07299999999998	124.4842	113.5743	110.5322	123.6736	143.7858	120.7755	125.391	117.9892	186.4284	158.1108
RC3H1	98.6348	113.4926	73.9899	72.4864	77.3673	89.6716	102.5997	81.84100000000001	83.6782	122.4526	91.2277	76.1438	62.3578	76.7307	113.081	90.4788	65.7815	105.648	91.5824	66.8129	79.9183	74.4289	79.54	64.0583	102.5309	82.3033	34.5125	81.9737	80.7111	90.404	66.9586	84.88	82.7112	94.1168	81.8227	101.7038	92.40700000000001	88.6918	80.7355	45.214	78.7662	84.1266	90.2162	79.0342	75.5223	73.8206	88.8853	77.3427	76.1441	86.0034	86.4693	70.7129	82.8999	161.74	85.7321	101.6665	104.3972	88.5819	117.7573	45.3551	83.1057	57.9568	51.294	72.7381	93.3584	88.7235	96.5247	114.0034	90.9423	79.977	53.8526	93.7745	82.2755	95.0722	79.0027	70.3801	79.4896	75.5259	70.3237	86.9064	83.7936	108.1383	78.2762	117.9313	63.748999999999995	76.5611	84.9109	78.5873	70.5003	77.2812	75.6665	65.1144	92.5572	91.5877	84.071	93.86399999999999	82.6001	16.9119	95.8889	32.6139	102.6879	2.6538	110.4274	83.7987	55.2818	108.7342	82.0281	90.2898	70.3551	26.9315	84.00200000000001	105.8961	95.4476	81.3473	100.6825	98.9432	83.0491	60.9856	104.2474	38.8578	73.7535	84.5076	79.155	75.4148	84.4983	89.7685	76.0439	38.5495	90.2265	89.8497
RCHY1	100.5941	122.1826	105.2933	92.1758	68.6079	119.99799999999999	98.3952	93.2762	109.0955	95.2535	84.9094	101.8384	75.5398	91.7796	89.1927	130.7752	104.0838	117.2915	82.5107	114.0672	99.725	80.6943	45.256	168.6327	106.8026	105.7943	43.2701	94.5287	113.4779	97.7757	103.9103	94.3683	96.7977	118.6334	91.9771	213.0354	83.1136	104.1194	95.3204	71.8055	116.852	72.554	80.7774	80.6254	96.5315	70.3667	140.0915	107.2273	115.4133	130.2165	89.0609	102.5422	98.4154	71.7384	102.8295	127.5064	66.6685	114.1312	100.6003	151.0874	79.9109	94.49600000000001	65.6738	65.5472	96.1261	105.9997	128.0352	123.1892	85.3701	125.4469	102.0257	88.3306	93.5382	81.7635	124.6916	108.8336	108.8481	82.4743	92.6387	71.834	105.8893	138.5697	91.1831	137.3572	80.2528	98.5169	127.9853	102.7415	79.5715	91.8167	100.4473	90.3178	98.4792	113.7149	136.6527	106.3482	101.0	175.171	99.1493	91.0533	0.0	250.1634	140.0538	91.0747	107.2331	96.7911	140.6751	127.5702	138.7259	190.8028	130.9088	136.797	97.8931	106.9444	93.8059	168.822	107.436	117.1531	101.5324	92.8471	121.9409	88.3876	101.7024	38.2309	113.8776	94.5059	126.9597	128.2575	94.3488	103.759
RFFL	0.0	0.0	4.1187	0.0	40.8831	3.1384	8.4913	40.982	11.3453	43.6708	0.8349	14.0053	40.9706	18.7252	53.082	0.0	1.0227	0.0	11.1117	0.0	14.0071	5.4399	0.6319	0.0	1.6669999999999998	8.4651	0.0	20.2762	39.6774	31.2511	1.7690000000000001	83.3891	15.82	0.0	10.8105	0.0	53.5169	34.7422	21.2309	0.0	13.368	16.331	3.8213	10.7628	44.5546	0.0	3.1532	0.0	40.0972	0.0	52.8752	22.1566	23.4566	0.0	34.2382	0.0	0.0	0.0	0.0	0.0	25.416	0.0	38.8947	0.0	0.0	16.2478	34.8296	10.9852	19.9852	22.4523	23.8617	11.5594	28.4087	41.8644	4.5688	12.8322	23.8174	69.5884	11.9219	14.9641	29.8497	0.0	4.1008	0.0	0.0	0.0	0.0	15.6752	18.2553	3.4478	0.0	4.5203	0.0	17.5589	37.957	29.6188	33.3966	0.0	5.2547	0.0	0.0	0.0	26.6592	10.8297	0.0	35.2343	36.6843	23.239	23.9637	0.0	12.4838	29.6992	14.5126	0.0	20.1777	0.0	15.8895	27.8432	22.4831	0.0	28.2849	20.29	10.519	0.0	1.1484	32.0282	52.2139	0.0	19.2039	0.0
RFPL4A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.1519	0.0	0.0	0.0	1.6967	0.0	1.7273	0.0	0.0	0.0	3.4697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4429	0.0	0.0	0.0	0.0	1.6117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1682	0.0	0.0	0.0	0.0	0.0
RFWD3	87.3942	40.0272	37.9286	23.1063	29.5591	50.8309	30.4941	30.4116	42.2016	64.4447	20.3624	40.9977	47.0408	49.8121	49.7946	36.527	42.9429	49.7928	36.6721	180.8684	44.4012	41.8172	54.9771	93.2235	42.2574	42.1795	0.8022	46.1433	38.3169	51.5177	43.3015	85.7694	42.0526	40.9003	45.3505	58.678000000000004	11.9485	63.6122	47.0037	66.8018	46.6567	34.1043	57.8719	48.4686	65.9265	29.4986	31.0441	30.8488	36.5755	66.71	97.2303	42.3772	38.3915	23.7855	40.2494	70.5764	77.1366	25.1399	50.3199	1.1612	46.7748	43.8891	22.0377	0.0	23.5688	81.4631	75.9925	31.6042	39.3976	41.0378	64.5826	48.3306	45.022	46.6392	25.6405	42.4089	48.382	58.888000000000005	22.4625	36.6036	49.659	53.8146	32.9192	0.0	44.9501	2.8753	144.77100000000002	38.9409	47.6163	76.1488	17.7022	15.1454	53.6951	43.6222	48.7124	44.3655	37.4348	12.2062	95.8214	4.7537	579.7759	2.1225	12.3178	61.452	19.7238	45.6412	86.5346	34.2742	32.117	27.8122	54.9843	36.8394	40.7843	17.1262	34.8796	51.2597	40.5635	36.7657	51.6787	122.2326	41.4768	39.7597	47.0822	0.0	55.8255	43.4093	148.1667	24.4393	51.1504	157.2424
RHOBTB1	78.5247	81.509	72.5792	0.0	51.6746	75.0833	97.4125	68.4279	76.6705	113.8924	92.93299999999999	69.2333	55.309	70.8455	86.9488	105.2983	127.554	69.3005	57.3799	13.7775	66.854	52.3799	0.3797	92.4106	47.6694	72.1587	0.0	64.1159	86.5351	74.4603	62.868	87.4792	72.2439	66.8527	55.8911	3.3952	55.7775	91.8105	69.9801	93.7036	39.0614	55.9174	60.0476	66.1315	44.1278	27.5839	78.7585	68.0798	86.8432	93.4733	95.249	70.5783	66.5202	37.0953	123.7902	77.2227	70.0339	22.5408	47.3496	80.9657	61.4954	56.8682	82.5312	68.4233	45.9233	91.2612	107.1692	72.5564	62.0781	69.1709	24.7241	54.6276	58.7167	69.7152	101.3822	72.3968	75.7948	39.0302	66.5832	56.6647	71.8988	96.5388	0.0	36.9743	51.0399	80.3618	62.1245	68.1912	80.4766	111.6821	95.8992	18.1274	85.931	103.5506	22.6843	88.3074	94.024	416.3699	62.5126	91.8803	0.0	0.1329	90.8493	69.6938	49.0708	73.2349	105.7885	77.1431	90.0933	12.1798	22.4645	60.705	82.9679	43.5141	0.0	155.7276	60.1556	92.0491	69.6584	69.788	35.485	64.6201	73.031	43.3122	93.9367	63.1507	74.5413	160.0713	78.1325	84.3691
RHOBTB3	71.1568	60.6358	93.9419	137.1159	87.9555	96.4272	131.655	96.0872	97.9247	19.7682	103.6907	52.9408	88.8419	58.5402	124.6609	83.0495	105.6602	106.7567	87.7312	87.0658	89.3386	66.1844	146.2642	94.7738	150.1434	52.6339	399.8481	85.0809	58.7774	39.3279	99.9076	115.4161	61.3925	157.8835	78.4666	37.7692	144.5693	80.8268	51.3432	82.8779	156.9772	117.5573	136.8355	79.8186	90.6212	106.5488	84.4049	59.8272	117.7724	121.0102	40.5535	80.5695	55.9365	127.7363	98.5965	114.4776	60.0778	44.9949	64.2604	46.4736	62.2259	45.1779	74.6797	100.6513	211.0747	109.90100000000001	120.8706	72.4537	136.3077	114.8339	65.9427	60.8426	138.996	95.5835	93.6567	83.1787	118.2939	112.4305	64.9288	108.9382	75.2003	81.8421	82.867	132.0936	79.8755	72.5027	92.275	79.282	68.9575	25.087	44.0981	111.8613	93.0214	92.6694	120.8302	76.1942	92.5227	166.8464	123.6434	161.1182	847.1109	82.5783	113.8144	86.8773	79.9265	118.4485	114.4755	104.8174	72.4411	156.5711	103.68299999999999	83.4349	61.9823	71.0867	94.6736	0.0	72.3237	118.16799999999999	121.2144	44.426	51.4452	75.227	57.2871	337.1855	90.331	67.6642	119.6762	85.9005	100.4883	75.13
RICTOR	98.6419	136.9608	71.8823	56.5709	145.17	115.2221	119.55799999999999	94.384	131.3285	84.3968	112.986	92.9175	104.8244	125.3823	119.5784	86.363	138.8779	133.5259	123.8317	108.1289	110.7062	131.4976	29.8527	126.4473	109.2236	97.3404	93.8397	104.6035	91.9941	87.9354	117.8902	102.0776	135.2767	119.8401	102.2496	64.0023	94.2042	115.6584	102.0813	146.6598	92.4351	157.5666	94.0294	139.1725	102.1484	80.3832	92.5401	135.005	84.2869	96.3843	93.2527	87.7604	112.3921	112.5535	91.7908	90.2325	91.5335	96.7183	156.0788	157.4786	119.9033	133.4512	104.4827	114.1319	130.6606	82.8043	116.6493	147.5667	106.8035	93.6121	97.3715	90.4503	115.72200000000001	137.0252	114.0664	78.5635	96.9462	106.0407	139.8418	107.3072	104.1549	113.2696	64.1719	177.4768	126.3871	79.4598	88.0619	135.4399	89.8528	121.9597	72.3558	126.93	116.5031	114.443	102.1396	122.4313	121.8309	82.7927	105.6682	84.574	158.8654	121.7182	130.0015	128.4528	117.8308	141.6882	91.0878	101.3937	88.6201	179.4602	117.5686	127.7114	115.2565	172.0202	79.2658	175.9799	105.3622	126.8644	100.0762	198.5966	88.9945	180.9209	105.3891	80.5701	95.4459	109.8939	151.9804	159.6285	77.2683	105.9626
RING1	31.9553	34.8077	40.6709	20.3031	43.6574	45.6054	57.0753	49.391000000000005	42.0468	42.3119	41.9158	33.939	53.3693	56.2355	45.6844	35.7596	68.0025	42.6622	43.2125	49.9301	44.0596	30.9167	60.0055	52.0511	50.1512	43.2467	215.23	38.3254	46.1004	40.421	34.8484	39.8183	50.4694	45.8273	46.5124	24.6778	52.4485	37.9758	41.0999	59.1492	48.8659	52.8922	47.5342	46.9491	43.3337	48.4382	47.6905	49.9991	38.6485	37.1342	56.0661	46.1847	37.6296	91.0052	30.1662	35.5991	36.7068	43.6147	34.8651	46.7643	42.0108	38.6726	52.2831	43.7381	59.7254	70.5502	45.9694	42.6532	49.7599	38.6902	58.2312	38.6298	47.2701	53.34	56.5487	38.996	48.9726	48.4496	37.9326	63.5219	43.3756	39.0248	53.0682	34.4325	76.5865	35.8446	36.742	37.8497	33.18	53.8781	83.9418	38.3396	33.4324	40.6887	36.5187	42.1785	44.0047	58.5411	37.135999999999996	39.0901	50.0691	54.8263	54.2701	45.5756	34.9483	39.3539	40.9833	35.8863	45.9428	25.4676	39.0265	33.5872	36.202	41.5887	38.9981	4.3854	49.3442	27.163	56.8304	26.4833	32.1268	35.6469	42.3985	14.3346	39.2978	37.3263	54.2997	58.7085	38.1259	52.1578
RLIM	88.5085	77.3199	95.5781	137.5678	76.6168	78.5119	96.18700000000001	69.3707	84.1015	114.4663	96.2522	88.0352	92.0016	68.278	102.7268	92.6258	107.3521	77.5615	77.9112	135.7713	79.0354	95.0713	44.1457	89.9733	97.0938	67.6386	0.3878	82.5463	58.63	119.6148	95.9549	107.1964	70.9764	137.6001	74.0942	82.2206	59.7818	96.964	75.5591	93.3805	64.5215	87.4227	89.4785	77.9998	72.5354	72.5646	90.8999	61.4517	90.3159	80.3558	59.4204	78.4712	76.1599	114.1555	99.0396	96.9755	72.0021	102.67200000000001	182.2193	90.0874	85.2769	86.3526	93.1169	124.7422	78.8895	79.5988	69.263	75.9951	88.5665	85.3388	81.9216	81.0522	78.9674	88.6905	74.3265	86.5454	83.6967	95.6196	100.9602	65.297	87.4773	82.2267	94.4698	259.4171	86.0978	151.2745	96.1438	89.1722	59.4802	124.9311	104.5598	66.4678	99.8992	82.5052	84.2258	76.4895	77.3654	128.1453	92.1702	65.2696	0.0	47.523	114.774	78.5609	72.1632	46.4243	57.0784	77.128	80.5947	176.8345	43.5799	91.6801	74.14	72.5539	59.888000000000005	105.1271	85.2833	145.0292	80.4721	138.9391	87.9306	84.6776	78.1357	0.6782	98.8288	80.5918	159.049	93.8262	122.1077	114.8538
RNF11	135.2358	107.4305	126.7513	65.236	143.8014	146.6247	130.9792	125.3848	131.016	106.0224	136.3028	167.995	117.7621	133.72799999999998	77.5582	131.231	138.8641	188.6113	122.2788	182.2795	156.8677	168.7716	128.4057	179.1268	130.0428	126.5008	0.0	132.043	135.5896	123.8261	173.1183	153.1387	132.6758	150.4722	137.1936	128.4897	110.6998	141.0599	101.823	104.1128	83.165	148.5233	112.8238	146.8203	137.7171	150.3247	142.9841	95.594	110.0067	152.7641	129.3154	126.7107	124.6693	175.5157	115.5072	101.9447	115.4454	157.1034	205.0603	147.6265	112.6708	142.4039	116.5852	104.8287	242.4587	131.1271	97.3418	137.2436	114.3362	155.5068	157.6172	107.1778	124.2057	135.9586	178.9967	138.5647	121.5828	113.454	182.3792	151.4864	128.1363	113.8642	149.7518	128.614	143.2033	110.4379	142.5394	139.0904	124.4906	52.6542	144.0592	152.7647	119.441	122.0566	140.9968	132.5415	107.2065	84.7547	148.1737	54.0051	238.0489	138.2248	205.8363	110.9815	128.3841	120.0497	127.0368	129.1301	101.0248	121.7739	94.988	105.3476	116.9751	120.7472	101.9002	140.7774	109.4648	58.4742	106.307	93.7732	121.3713	134.0693	128.734	214.6843	121.7818	102.8576	162.1844	104.4004	230.2429	142.2266
